state,year,price,population,population16,cpi,ndi,c,pimin,c_1,price_1,ndi_1,pimin_1
35,77,47.4,651,490.5,60.6,5169.905,122.2,46.4,125.4,45.9,4987.981,45
35,78,53.2,653,494.3,65.2,6271.073,121.9,51.9,122.2,47.4,5169.905,46.4
35,79,55,657,499.2,72.6,6778.342,121.3,53.7,121.9,53.2,6271.073,51.9
35,80,59.6,653,492.4,82.4,6896.736,123.7,56.7,121.3,55,6778.342,53.7
35,81,62,658,495.3,90.9,8365.602,125.7,60.4,123.7,59.6,6896.736,56.7
35,82,67.8,670,504,96.5,8818.005,126.8,65.7,125.7,62,8365.602,60.4
35,83,77.9,680,509.8,99.6,9423.454,119.6,77.2,126.8,67.8,8818.005,65.7
35,84,94.4,686,514.7,103.9,10345.59,109.4,89.8,119.6,77.9,9423.454,77.2
35,85,100.6,685,513.7,107.6,10608.36,103.2,92.3,109.4,94.4,10345.59,89.8
35,86,104.2,679,510.8,109.6,11053.07,99.8,102,103.2,100.6,10608.36,92.3
35,87,110.3,672,505,113.6,11364.94,92.3,106.2,99.8,104.2,11053.07,102
35,88,123.3,667,503,118.3,11389,87.1,115.3,92.3,110.3,11364.94,106.2
35,89,135.9,660,499,124,11937,84.1,123,87.1,123.3,11389,115.3
35,90,144.3,652.8,493.6,130.7,13416,77.1,138.9,84.1,135.9,11937,123
35,91,159.8,648.8,491.5,136.2,14157,85.2,143.6,77.1,144.3,13416,138.9
35,92,168.3,649.8,494.6,140.3,15297,74.4,160,85.2,159.8,14157,143.6
36,64,26.4,10124,6810.4,31,2408.687,129.4,25,130.4,26.3,2242.886,24.1
36,65,26.4,10241,6920.7,31.5,2568.384,134.8,24.5,129.4,26.4,2408.687,25
36,66,26.3,10397,7058.7,32.4,2759.615,135.5,24.7,134.8,26.4,2568.384,24.5
36,67,27,10488,7163.2,33.4,2861.333,136.4,25,135.5,26.3,2759.615,24.7
36,68,30.8,10610,7306,34.8,3083.078,129.8,26.3,136.4,27,2861.333,25
36,69,31.5,10740,7424.9,36.7,3295.669,128.8,27,129.8,30.8,3083.078,26.3
36,70,36.6,10652,7441.1,38.8,3476.728,121.6,28.3,128.8,31.5,3295.669,27
36,71,38.1,10721,7567.7,40.5,3699.49,124.6,30.1,121.6,36.6,3476.728,28.3
36,72,38.4,10725,7647.2,41.8,3928.356,124.4,30.6,124.6,38.1,3699.49,30.1
36,73,42,10738,7730.6,44.4,4381.002,120.5,30.6,124.4,38.4,3928.356,30.6
36,74,42.9,10730,7797.7,49.3,4774.652,122.1,31.5,120.5,42,4381.002,30.6
36,75,46,10727,7867.7,53.8,5111.339,122.5,33.3,122.1,42.9,4774.652,31.5
36,76,48.5,10703,7916.6,56.9,5601.621,124.6,36,122.5,46,5111.339,33.3
36,77,49.8,10715,7984.6,60.6,6149.881,127.3,36.9,124.6,48.5,5601.621,36
36,78,53.9,10732,8050.8,65.2,6804.947,131.3,41.4,127.3,49.8,6149.881,36.9
36,79,56.3,10731,8089.1,72.6,7502.733,130.9,43.4,131.3,53.9,6804.947,41.4
36,80,58.7,10797,8133.2,82.4,8130.334,133.5,46.3,130.9,56.3,7502.733,43.4
36,81,61.4,10781,8144.7,90.9,8789.469,132.8,49.4,133.5,58.7,8130.334,46.3
36,82,68.3,10791,8171.6,96.5,9259.406,134,56.3,132.8,61.4,8789.469,49.4
36,83,82.5,10746,8166.8,99.6,9800.547,130,66.4,134,68.3,9259.406,56.3
36,84,89.2,10752,8185,103.9,10736.35,127.1,75.4,130,82.5,9800.547,66.4
36,85,92.2,10745,8215.6,107.6,11248,126.7,79.3,127.1,89.2,10736.35,75.4
36,86,98.1,10748,8255.9,109.6,11814.57,126.3,85.4,126.7,92.2,11248,79.3
36,87,102.2,10784,8300,113.6,12360.79,124.6,90.5,126.3,98.1,11814.57,85.4
36,88,108.4,10855,8375,118.3,13261,122.4,94.4,124.6,102.2,12360.79,90.5
36,89,120.5,10907,8407,124,13994,118.6,103.8,122.4,108.4,13261,94.4
36,90,135.4,10925.1,8421,130.7,15025,115.5,115.6,118.6,120.5,13994,103.8
36,91,139.8,11017.8,8492.6,136.2,15396,113.2,120.5,115.5,135.4,15025,115.6
36,92,159.6,11095.3,8569.2,140.3,16359,112.3,135.8,113.2,139.8,15396,120.5
37,64,28.8,2461,1733.9,31,1929.506,111.5,25.6,113.4,28.4,1789.568,25.8
37,65,28.8,2448,1731,31.5,2085.787,115.6,26.1,111.5,28.8,1929.506,25.6
37,66,30.4,2478,1762.1,32.4,2201.21,115.9,26.2,115.6,28.8,2085.787,26.1
37,67,30.7,2516,1803,33.4,2362.598,117.9,27.5,115.9,30.4,2201.21,26.2
37,68,31.2,2542,1833.2,34.8,2548.501,113,29.2,117.9,30.7,2362.598,27.5
37,69,36.9,2568,1871.2,36.7,2701.717,108.7,29.9,113,31.2,2548.501,29.2
37,70,38.4,2559,1871.2,38.8,2959.121,108.4,34.2,108.7,36.9,2701.717,29.9
37,71,39.8,2607,1919.9,40.5,3130.723,115.4,36.8,108.4,38.4,2959.121,34.2
37,72,39.8,2639,1955,41.8,3315.605,121.7,37.7,115.4,39.8,3130.723,36.8
37,73,40.4,2667,1990.1,44.4,3819.176,124.1,37.7,121.7,39.8,3315.605,37.7
37,74,41,2697,2026.1,49.3,4160.338,130.5,38,124.1,40.4,3819.176,37.7
37,75,43.6,2728,2061.2,53.8,4616.923,132.9,42.7,130.5,41,4160.338,38
37,76,46.4,2771,2107.9,56.9,5047.972,138.6,44.7,132.9,43.6,4616.923,42.7
37,77,47.9,2805,2143,60.6,5551.544,140.4,45.9,138.6,46.4,5047.972,44.7
37,78,53.1,2843,2179,65.2,6248.168,143.6,49.9,140.4,47.9,5551.544,45.9
37,79,55.5,2892,2221.9,72.6,7113.331,141.6,52.2,143.6,53.1,6248.168,49.9
37,80,62.9,3025,2316.4,82.4,7889.627,141.6,57.3,141.6,55.5,7113.331,52.2
37,81,65.8,3100,2370,90.9,8826.291,143.7,59.8,141.6,62.9,7889.627,57.3
37,82,71.7,3177,2424.5,96.5,9376.849,147,64.7,143.7,65.8,8826.291,59.8
37,83,83.9,3298,2508.3,99.6,9553.559,140,74.8,147,71.7,9376.849,64.7
37,84,93.3,3298,2510.2,103.9,10029.55,128.1,84.8,140,83.9,9553.559,74.8
37,85,95.1,3316,2507.3,107.6,9973.372,124.2,93.7,128.1,93.3,10029.55,84.8
37,86,104.6,3306,2509.2,109.6,10159.27,119.9,101.2,124.2,95.1,9973.372,93.7
37,87,114.4,3272,2481,113.6,10359.48,113.1,108.5,119.9,104.6,10159.27,101.2
37,88,122.6,3242,2458,118.3,10956,103.6,113.7,113.1,114.4,10359.48,108.5
37,89,133.4,3224,2464,124,11591,97.5,118.9,103.6,122.6,10956,113.7
37,90,146.1,3219.9,2460.9,130.7,12579,88.4,129.1,97.5,133.4,11591,118.9
37,91,149.1,3249.6,2483.4,136.2,12951,87.8,132.5,88.4,146.1,12579,129.1
37,92,170.6,3287.5,2511.2,140.3,14344,86.3,153.1,87.8,149.1,12951,132.5
39,64,29.7,11505,8068.8,31,2344.455,117.4,26.4,128.3,26.8,2188.365,26.2
39,65,29.8,11583,8149.8,31.5,2484.006,120.4,26.4,117.4,29.7,2344.455,26.4
39,66,29.8,11657,8238.5,32.4,2655.602,122.9,26.3,120.4,29.8,2484.006,26.4
39,67,30.1,11672,8294.4,33.4,2837.535,125.5,27,122.9,29.8,2655.602,26.3
39,68,36.4,11750,8412.9,34.8,3033.94,117.1,30.8,125.5,30.1,2837.535,27
39,69,36.5,11803,8563.3,36.7,3255.154,114.7,30.7,117.1,36.4,3033.94,30.8
39,70,38.4,11793,8525.7,38.8,3494.975,107.3,32.6,114.7,36.5,3255.154,30.7
39,71,44.7,11864,8658.7,40.5,3701.717,106.3,34.2,107.3,38.4,3494.975,32.6
39,72,44.7,11871,8742.6,41.8,3929.133,109,34.3,106.3,44.7,3701.717,34.2
39,73,44.9,11840,8800.4,44.4,4359.157,110.7,35.3,109,44.7,3929.133,34.3
39,74,46.6,11807,8853.4,49.3,4777.81,114.2,35.8,110.7,44.9,4359.157,35.3
39,75,49.8,11829,8945,53.8,5227.473,114.6,39.5,114.2,46.6,4777.81,35.8
39,76,52.3,11807,8999.9,56.9,5680.238,118.8,46.1,114.6,49.8,5227.473,39.5
39,77,53.3,11791,9052,60.6,6157.813,120.1,48.9,118.8,52.3,5680.238,46.1
39,78,57.4,11763,9091.5,65.2,6741.859,122.3,52.1,120.1,53.3,6157.813,48.9
39,79,60.6,11731,9118.5,72.6,7483.029,122.6,56.2,122.3,57.4,6741.859,52.1
39,80,61.3,11864,9230.3,82.4,8231.436,124,58.1,122.6,60.6,7483.029,56.2
39,81,64.8,11871,9275.6,90.9,9035.662,125.2,61.4,124,61.3,8231.436,58.1
39,82,69.8,11865,9292,96.5,9616.607,123.3,65.4,125.2,64.8,9035.662,61.4
39,83,81.7,11895,9341.2,99.6,10151.04,125.3,74.9,123.3,69.8,9616.607,65.4
39,84,97.7,11901,9367.2,103.9,10842.59,115.3,84.2,125.3,81.7,10151.04,74.9
39,85,100.1,11864,9370.1,107.6,11532.07,115.8,90.1,115.3,97.7,10842.59,84.2
39,86,104.9,11894,9412.5,109.6,12193.65,113.9,93.3,115.8,100.1,11532.07,90.1
39,87,110,11936,9452,113.6,12911.04,100.6,100.3,113.9,104.9,12193.65,93.3
39,88,112.3,12001,9507,118.3,13891,107.6,108.4,100.6,110,12911.04,100.3
39,89,122.8,12040,9525,124,14811,107.1,120.2,107.6,112.3,13891,108.4
39,90,133.7,12056.2,9537.8,130.7,16136,101.3,131.5,107.1,122.8,14811,120.2
39,91,144.1,12136.4,9579.5,136.2,16609,102.5,139.8,101.3,133.7,16136,131.5
39,92,176.2,12185.1,9612,140.3,17658,96.2,158.2,102.5,144.1,16609,139.8
40,64,27.3,884,621.3,31,2363.677,140.3,27.8,144.6,27,2227.727,26.8
40,65,29.8,891,629,31.5,2514.046,133.2,28.1,140.3,27.3,2363.677,27.8
40,66,30,898,635.8,32.4,2708.702,140.2,30.1,133.2,29.8,2514.046,28.1
40,67,31,901,637.7,33.4,2905.417,144.5,31.1,140.2,30,2708.702,30.1
40,68,32.1,908,648.3,34.8,3077.415,142.9,31.3,144.5,31,2905.417,31.1
40,69,38.4,911,658.9,36.7,3265.891,117.8,32.2,142.9,32.1,3077.415,31.3
40,70,39.3,949,689.7,38.8,3505.864,123.9,39.6,117.8,38.4,3265.891,32.2
40,71,40.2,960,701.3,40.5,3659.322,123.2,41,123.9,39.3,3505.864,39.6
40,72,41.6,969,713.8,41.8,3906.504,134.4,46,123.2,40.2,3659.322,41
40,73,40.6,967,718.6,44.4,4212.392,142,46,134.4,41.6,3906.504,46
40,74,41.3,940,700.3,49.3,4598.614,146.1,46.3,142,40.6,4212.392,46
40,75,44.3,930,699.3,53.8,5066.199,154.7,49.4,146.1,41.3,4598.614,46.3
40,76,52.2,931,707,56.9,5481.259,150.2,57.4,154.7,44.3,5066.199,49.4
40,77,52.3,933,714.8,60.6,5987.982,148.8,57.3,150.2,52.2,5481.259,57.4
40,78,56.3,932,719.6,65.2,6546.201,146.8,61.7,148.8,52.3,5987.982,57.3
40,79,58.7,929,723.4,72.6,7211.532,145.8,64.4,146.8,56.3,6546.201,61.7
40,80,60,947,741.7,82.4,8033.412,149.3,67,145.8,58.7,7211.532,64.4
40,81,64.5,953,751.4,90.9,8821.305,151.2,70.8,149.3,60,8033.412,67
40,82,71.6,958,757.1,96.5,9456.769,146.3,78.1,151.2,64.5,8821.305,70.8
40,83,84,955,758.1,99.6,10332.2,135.8,88.7,146.3,71.6,9456.769,78.1
40,84,94.8,962,763.9,103.9,11243.69,136.9,101.4,135.8,84,10332.2,88.7
40,85,100.3,967,770.6,107.6,11830.74,133.4,108.3,136.9,94.8,11243.69,101.4
40,86,101.8,975,778.3,109.6,12449.73,136.3,115,133.4,100.3,11830.74,108.3
40,87,113.5,986,787,113.6,13229.38,124.4,120.4,136.3,101.8,12449.73,115
40,88,121.5,993,791,118.3,14352,138,129.7,124.4,113.5,13229.38,120.4
40,89,134.8,998,793,124,15189,120.8,142,138,121.5,14352,129.7
40,90,150.9,1000,794.6,130.7,15870,101.4,152.4,120.8,134.8,15189,142
40,91,170.3,1001,790.6,136.2,16024,103.6,163.3,101.4,150.9,15870,152.4
40,92,190,1002,787.6,140.3,17863,100.1,175.9,103.6,170.3,16024,163.3
41,64,26.5,2528,1638.8,31,1619.314,89.7,27.5,88.2,27.3,1498.148,26.9
41,65,26.2,2550,1663.6,31.5,1769.231,90.1,30.9,89.7,26.5,1619.314,27.5
41,66,26.2,2607,1718,32.4,1946.873,93.4,30.6,90.1,26.2,1769.231,30.9
41,67,27.3,2638,1750.5,33.4,2086.522,95.1,31.5,93.4,26.2,1946.873,30.6
41,68,29.5,2669,1792.5,34.8,2269.299,95.7,33.3,95.1,27.3,2086.522,31.5
41,69,29,2692,1788.7,36.7,2466.45,104.2,34.2,95.7,29.5,2269.299,33.3
41,70,32.5,2590,1774.3,38.8,2688.246,103.6,34.3,104.2,29,2466.45,34.2
41,71,34.3,2642,1828.7,40.5,2863.834,115,35.8,103.6,32.5,2688.246,34.3
41,72,34.1,2682,1870.7,41.8,3087.684,118.7,40.9,115,34.3,2863.834,35.8
41,73,33.5,2723,1911.8,44.4,3473.772,125.5,42.4,118.7,34.1,3087.684,40.9
41,74,35.2,2774,1965.2,49.3,3823.922,129.7,42.4,125.5,33.5,3473.772,42.4
41,75,38.1,2813,2010.1,53.8,4115.542,130.5,44.5,129.7,35.2,3823.922,42.4
41,76,41,2838,2043.5,56.9,4468.773,136.8,47.9,130.5,38.1,4115.542,44.5
41,77,42.2,2868,2079.8,60.6,4848.701,137.2,49.5,136.8,41,4468.773,47.9
41,78,49.2,2902,2118.9,65.2,5327.204,140.4,54.7,137.2,42.2,4848.701,49.5
41,79,50.2,2932,2151.4,72.6,5820.083,135.7,56.6,140.4,49.2,5327.204,54.7
41,80,52.3,3122,2308.8,82.4,6345.822,138.3,59.3,135.7,50.2,5820.083,56.6
41,81,54.7,3167,2351.8,90.9,6978.35,136.1,62.6,138.3,52.3,6345.822,59.3
41,82,61.9,3203,2383.3,96.5,7441.451,136,67.8,136.1,54.7,6978.35,62.6
41,83,72.4,3264,2437.7,99.6,8005.182,131.1,78.9,136,61.9,7441.451,67.8
41,84,81.3,3300,2477.8,103.9,8794.815,127,86.8,131.1,72.4,8005.182,78.9
41,85,83,3334,2515,107.6,9215.817,125.4,90.7,127,81.3,8794.815,86.8
41,86,88.7,3381,2558,109.6,9728.206,126.6,100.1,125.4,83,9215.817,90.7
41,87,95.3,3425,2599,113.6,10317.61,126.6,103.9,126.6,88.7,9728.206,100.1
41,88,99.9,3470,2636,118.3,11098,124.4,109.2,126.6,95.3,10317.61,103.9
41,89,111.9,3512,2667,124,11665,122.4,122.4,124.4,99.9,11098,109.2
41,90,125.2,3542.5,2690.1,130.7,12880,118.6,132.3,122.4,111.9,11665,122.4
41,91,129,3616.6,2744.6,136.2,13166,121.5,138.2,118.6,125.2,12880,132.3
41,92,151.9,3660.3,2780.8,140.3,14318,121.9,159.5,121.5,129,13166,138.2
42,64,28.5,700,467.8,31,1785.931,99.4,26.2,106,26.6,1780.951,25.8
42,65,28.3,686,460.9,31.5,2051.878,98.7,26.1,99.4,28.5,1785.931,26.2
42,66,30.5,680,459,32.4,2241.129,98.8,26.5,98.7,28.3,2051.878,26.1
42,67,31.3,668,455.1,33.4,2310.853,99.6,27.4,98.8,30.5,2241.129,26.5
42,68,32.7,665,459,34.8,2460.262,100.4,32.3,99.6,31.3,2310.853,27.4
42,69,32.4,659,453.1,36.7,2609.671,102.5,32.3,100.4,32.7,2460.262,32.3
42,70,38.5,666,470.7,38.8,2819.839,92.7,33.9,102.5,32.4,2609.671,32.3
42,71,38.5,671,481.4,40.5,3083.794,96.7,34.4,92.7,38.5,2819.839,33.9
42,72,39.1,677,491.1,41.8,3536.004,103,34.4,96.7,38.5,3083.794,34.4
42,73,39.6,679,497,44.4,4566.923,103.5,34.4,103,39.1,3536.004,34.4
42,74,40.4,680,502.8,49.3,4404.566,108.4,35.8,103.5,39.6,4566.923,34.4
42,75,42.8,682,507.7,53.8,4611.746,113.5,38.6,108.4,40.4,4404.566,35.8
42,76,45,687,516.5,56.9,4516.125,116.7,42.6,113.5,42.8,4611.746,38.6
42,77,46.4,690,521.4,60.6,5246.235,115.6,43.4,116.7,45,4516.125,42.6
42,78,53.2,690,524.3,65.2,5945.467,116.9,49.8,115.6,46.4,5246.235,43.4
42,79,54.1,689,524.3,72.6,6671.593,117.4,51.7,116.9,53.2,5945.467,49.8
42,80,58.8,691,523.3,82.4,6793.112,114.7,55.3,117.4,54.1,6671.593,51.7
42,81,62.3,686,518.4,90.9,7773.232,115.7,55.9,114.7,58.8,6793.112,55.3
42,82,68,691,521.4,96.5,8012.286,113,64.3,115.7,62.3,7773.232,55.9
42,83,78.8,700,525.3,99.6,8478.441,109.8,71,113,68,8012.286,64.3
42,84,89.8,706,530.1,103.9,9333.059,105.7,81.7,109.8,78.8,8478.441,71
42,85,92.3,708,532.1,107.6,9821.127,104.4,87.4,105.7,89.8,9333.059,81.7
42,86,108.5,708,534,109.6,10482.51,97,97.8,104.4,92.3,9821.127,87.4
42,87,113.7,709,535,113.6,10974.56,95.8,102.7,97,108.5,10482.51,97.8
42,88,124.7,713,538,118.3,11369,91.9,112.9,95.8,113.7,10974.56,102.7
42,89,130.1,715,539,124,12335,87.4,118.6,91.9,124.7,11369,112.9
42,90,138.9,714,538.2,130.7,14308,88.3,129.5,87.4,130.1,12335,118.6
42,91,150.3,721.2,544.5,136.2,14831,91.8,127,88.3,138.9,14308,129.5
42,92,160,729.4,549.7,140.3,15082,93,155.1,91.8,150.3,14831,127
43,64,29,3805,2598.9,31,1797.19,105.5,25,110.3,26.1,1676.959,24.1
43,65,28.9,3850,2639.2,31.5,1940.421,108.1,24.5,105.5,29,1797.19,25
43,66,29.5,3878,2674.7,32.4,2107.699,109.9,24.7,108.1,28.9,1940.421,24.5
43,67,29.6,3936,2730.4,33.4,2239.43,111.5,25,109.9,29.5,2107.699,24.7
43,68,32.6,3952,2763.9,34.8,2448.527,109.2,26.3,111.5,29.6,2239.43,25
43,69,32.8,3985,2808.1,36.7,2626.26,107.3,27,109.2,32.6,2448.527,26.3
43,70,39.9,3924,2788.9,38.8,2825.948,99.8,28.3,107.3,32.8,2626.26,27
43,71,41.6,3991,2859,40.5,3058.045,106.3,30.1,99.8,39.9,2825.948,28.3
43,72,41.6,4054,2923.3,41.8,3350.781,111.5,29.9,106.3,41.6,3058.045,30.1
43,73,40.8,4089,2972.2,44.4,3753.293,109.7,30.1,111.5,41.6,3350.781,29.9
43,74,42.5,4137,3030.7,49.3,4088.894,114.8,31.3,109.7,40.8,3753.293,30.1
43,75,45.3,4180,3085.4,53.8,4397.313,117.4,33.3,114.8,42.5,4088.894,31.3
43,76,48.3,4233,3147.8,56.9,4805.052,121.7,36,117.4,45.3,4397.313,33.3
43,77,49.6,4289,3212.1,60.6,5222.201,124.6,36.9,121.7,48.3,4805.052,36
43,78,54.8,4333,3261.1,65.2,5800.354,127.3,41.4,124.6,49.6,5222.201,36.9
43,79,57.3,4380,3317.7,72.6,6399.417,127.2,43.4,127.3,54.8,5800.354,41.4
43,80,60.3,4591,3476,82.4,6868.841,130.4,46.3,127.2,57.3,6399.417,43.4
43,81,63.7,4612,3503.9,90.9,7577.68,129.1,49.4,130.4,60.3,6868.841,46.3
43,82,68.3,4651,3545.1,96.5,8047.103,131.4,56.3,129.1,63.7,7577.68,49.4
43,83,79.1,4685,3582.6,99.6,8501.89,129,66.4,131.4,68.3,8047.103,56.3
43,84,88.3,4717,3621.9,103.9,9367.552,125.1,75.4,129,79.1,8501.89,66.4
43,85,92.5,4766,3668.9,107.6,9810.837,128.7,79.3,125.1,88.3,9367.552,75.4
43,86,98.8,4800,3709.3,109.6,10592.86,129,85.4,128.7,92.5,9810.837,79.3
43,87,103.5,4855,3763,113.6,11367.57,130.6,90.5,129,98.8,10592.86,85.4
43,88,112.1,4895,3798,118.3,12228,125.3,94.4,130.6,103.5,11367.57,90.5
43,89,121.5,4940,3832,124,12854,124.7,103.8,125.3,112.1,12228,94.4
43,90,135,4963.4,3850.2,130.7,13857,121.8,115.6,124.7,121.5,12854,103.8
43,91,137.4,5040.8,3912,136.2,14328,120.6,120.5,121.8,135,13857,115.6
43,92,163.9,5113,3967.7,140.3,15820,121,135.8,120.6,137.4,14328,120.5
44,64,29.7,10401,6910.9,31,2043.879,110.7,27.3,113.4,29.5,1896.927,27
44,65,29.5,10591,7067.3,31.5,2179.448,120.5,27.2,110.7,29.7,2043.879,27.3
44,66,33.8,10714,7190.8,32.4,2331.574,106.1,30,120.5,29.5,2179.448,27.2
44,67,34.4,10858,7333.6,33.4,2530.27,109,30.4,106.1,33.8,2331.574,30
44,68,34.9,11013,7495.8,34.8,2721.722,108.4,30.9,109,34.4,2530.27,30.4
44,69,34.4,11187,7606.7,36.7,2928.697,111.3,30.9,108.4,34.9,2721.722,30.9
44,70,40.4,11196,7817.1,38.8,3185.346,106.4,34.3,111.3,34.4,2928.697,30.9
44,71,42,11445,8056.5,40.5,3350.926,108.9,38.8,106.4,40.4,3185.346,34.3
44,72,46.9,11644,8261.1,41.8,3570.32,108.6,39.8,108.9,42,3350.926,38.8
44,73,46.4,11853,8474.4,44.4,4029.804,110.4,39.9,108.6,46.9,3570.32,39.8
44,74,47.5,12049,8682.8,49.3,4427.197,114.7,41,110.4,46.4,4029.804,39.9
44,75,50.6,12293,8926,53.8,4954.983,116,43.6,114.7,47.5,4427.197,41
44,76,53.3,12571,9194.3,56.9,5447.584,121.4,46.4,116,50.6,4954.983,43.6
44,77,53.3,12801,9419.2,60.6,5970.196,124.2,47.9,121.4,53.3,5447.584,46.4
44,78,59.1,13047,9646,65.2,6739.108,126.6,53.1,124.2,53.3,5970.196,47.9
44,79,62.2,13380,9924.9,72.6,7525.613,126.4,55.5,126.6,59.1,6739.108,53.1
44,80,63.7,14228,10564.7,82.4,8363.862,129.7,60,126.4,62.2,7525.613,55.5
44,81,66.9,14766,10960.4,90.9,9404.947,129,62.6,129.7,63.7,8363.862,60
44,82,73.8,15280,11331.9,96.5,9983.442,131.2,69.4,129,66.9,9404.947,62.6
44,83,84.1,15724,11655.2,99.6,10367.38,126.4,79.6,131.2,73.8,9983.442,69.4
44,84,93.8,15989,11856.9,103.9,11138.36,117.2,90.2,126.4,84.1,10367.38,79.6
44,85,102.1,16389,12077,107.6,11755.15,115.9,95.1,117.2,93.8,11138.36,90.2
44,86,105.5,16689,12300.9,109.6,11910.38,113.7,101.2,115.9,102.1,11755.15,95.1
44,87,114.4,16789,12353,113.6,12184.62,105.8,110.2,113.7,105.5,11910.38,101.2
44,88,128,16841,12390,118.3,12908,96.5,113.7,105.8,114.4,12184.62,110.2
44,89,137,16991,12545,124,13687,94.5,127.2,96.5,128,12908,113.7
44,90,145.7,17173,12679.4,130.7,14590,85.6,133.6,94.5,137,13687,127.2
44,91,173.6,17538.9,12913.8,136.2,15187,79.6,146.5,85.6,145.7,14590,133.6
44,92,186,17849.3,13123.2,140.3,15965,77.2,165.4,79.6,173.6,15187,146.5
45,64,29.4,977,594.8,31,2181.171,62.3,24,72,24.9,2060.706,23.9
45,65,29.7,994,609.9,31.5,2282.448,65,24.2,62.3,29.4,2181.171,24
45,66,30.8,1010,624.9,32.4,2365.601,65.7,26.5,65,29.7,2282.448,24.2
45,67,31.5,1022,637.1,33.4,2454.084,64.3,27.4,65.7,30.8,2365.601,26.5
45,68,32.3,1031,649.4,34.8,2573.483,64.3,31.3,64.3,31.5,2454.084,27.4
45,69,33.3,1045,644.7,36.7,2706.742,65.6,31.9,64.3,32.3,2573.483,31.3
45,70,34.6,1059,686.9,38.8,2975.39,65.5,33.8,65.6,33.3,2706.742,31.9
45,71,36.6,1094,716.1,40.5,3192.868,67.7,33.6,65.5,34.6,2975.39,33.8
45,72,37.2,1123,740.5,41.8,3449.79,71.3,33.7,67.7,36.6,3192.868,33.6
45,73,36.5,1152,764.9,44.4,3757.883,72.7,34.4,71.3,37.2,3449.79,33.7
45,74,37.8,1177,784.7,49.3,4094.76,75.6,35.8,72.7,36.5,3757.883,34.4
45,75,40.5,1206,806.3,53.8,4488.138,75.8,38.6,75.6,37.8,4094.76,35.8
45,76,43.4,1239,828.8,56.9,4868.724,77.9,42.5,75.8,40.5,4488.138,38.6
45,77,44.7,1276,852.3,60.6,5311.141,78,43.4,77.9,43.4,4868.724,42.5
45,78,49.5,1317,875.8,65.2,5899.609,79.6,49.8,78,44.7,5311.141,43.4
45,79,53.7,1367,904,72.6,6426.246,79.1,51.7,79.6,49.5,5899.609,49.8
45,80,57.2,1461,961.3,82.4,6981.667,74.8,55.3,79.1,53.7,6426.246,51.7
45,81,62.7,1518,991.4,90.9,7545.616,77.6,55.9,74.8,57.2,6981.667,55.3
45,82,68.1,1554,1009.3,96.5,7796.141,73.6,64.3,77.6,62.7,7545.616,55.9
45,83,82,1619,1045.9,99.6,8251.352,69,71,73.6,68.1,7796.141,64.3
45,84,95.3,1652,1065.7,103.9,8831.291,66.3,81.7,69,82,8251.352,71
45,85,104.6,1644,1081.6,107.6,9230,66.5,87.4,66.3,95.3,8831.291,81.7
45,86,103.5,1664,1099.5,109.6,9647.897,64.4,97.8,66.5,104.6,9230,87.4
45,87,108.6,1680,1107,113.6,10035.95,67.7,102.7,64.4,103.5,9647.897,97.8
45,88,122.9,1690,1116,118.3,10650,55,112.9,67.7,108.6,10035.95,102.7
45,89,135.6,1707,1131,124,11425,57,118.6,55,122.9,10650,112.9
45,90,151.9,1724,1142.3,130.7,12012,53.4,129.5,57,135.6,11425,118.6
45,91,167.1,1771,1178.9,136.2,12492,53.5,127,53.4,151.9,12012,129.5
45,92,170.1,1814.1,1214.5,140.3,13355,55,155.1,53.5,167.1,12492,127
46,64,29.3,399,272.4,31,2188.801,129.1,24.7,133.5,28.2,2042.503,24.2
46,65,29.4,404,276.3,31.5,2400.876,122.9,24.7,129.1,29.3,2188.801,24.7
46,66,32.5,410,282,32.4,2634.5,130.4,25.9,122.9,29.4,2400.876,24.7
46,67,31.8,420,289.8,33.4,2786.468,127.4,26.5,130.4,32.5,2634.5,25.9
46,68,33.9,429,298.5,34.8,2990.605,128.8,29.9,127.4,31.8,2786.468,26.5
46,69,34.2,439,307.2,36.7,3161.853,134.6,29.9,128.8,33.9,2990.605,29.9
46,70,37.7,444,311,38.8,3393.208,122.6,31.4,134.6,34.2,3161.853,29.9
46,71,39.5,453,319.7,40.5,3668.793,124.4,34.1,122.6,37.7,3393.208,31.4
46,72,40,460,327.4,41.8,3778.8,138,36.1,124.4,39.5,3668.793,34.1
46,73,39.8,464,333.2,44.4,4167.794,146.8,36.9,138,40,3778.8,36.1
46,74,41.3,468,339,49.3,4485.34,151.8,37.9,146.8,39.8,4167.794,36.9
46,75,41.8,473,346.8,53.8,4816.496,155.5,40.8,151.8,41.3,4485.34,37.9
46,76,47.1,477,353.5,56.9,5304.156,171.1,43.9,155.5,41.8,4816.496,40.8
46,77,47,483,360.3,60.6,5630.775,169.4,45,171.1,47.1,5304.156,43.9
46,78,52.5,487,367,65.2,6338.449,162.4,49.7,169.4,47,5630.775,45
46,79,54.8,493,373.8,72.6,6920.24,160.9,53.2,162.4,52.5,6338.449,49.7
46,80,58.9,511,390.2,82.4,7519.041,161.6,55.3,160.9,54.8,6920.24,53.2
46,81,61,516,395.1,90.9,8392.293,163.8,58.4,161.6,58.9,7519.041,55.3
46,82,66.8,516,396,96.5,9596.7,162.3,67,163.8,61,8392.293,58.4
