state,region,year,public,hwy,water,other,private,gsp,emp,unemp,lpcap
45,9,1972,27853.91,9.1482649,8.1765995,9.6090527,10.615564,10.609921,7.0031562,9.5,10.234729
45,9,1973,28392.6,9.1780128,8.174593,9.6264877,10.65082,10.679827,7.0495152,7.6999998,10.253883
45,9,1974,29137.6,9.2182055,8.2028141,9.6426048,10.702416,10.722937,7.0893264,7.1999998,10.279785
45,9,1975,29497.891,9.2309685,8.2236671,9.652544,10.747637,10.744343,7.1112676,9.5,10.292074
45,9,1976,29997.51,9.2396641,8.2556858,9.6709557,10.826005,10.793373,7.1568785,8.6999998,10.308869
45,9,1977,30862.779,9.2379389,8.3748293,9.6956282,10.849461,10.84955,7.2203736,8.8000002,10.337306
45,9,1978,31968.1,9.2490549,8.4678659,9.7299681,10.877952,10.948611,7.3034396,6.9000001,10.372494
45,9,1979,33454.73,9.256341,8.4811764,9.807024,10.913401,11.005013,7.3659391,6.8000002,10.417949
45,9,1980,35106.09,9.271533,8.5003729,9.8811636,10.950833,10.998694,7.3829331,7.9000001,10.46613
45,9,1981,36528,9.284503,8.50984,9.9424591,11.005278,10.984902,7.385231,9.5,10.505835
45,9,1982,37941.5,9.2976665,8.487319,10.006772,11.029679,10.946322,7.3579388,12,10.5438
45,9,1983,39515.57,9.3109875,8.4827137,10.07011,11.04237,10.982373,7.3690333,11,10.58445
45,9,1984,40454.469,9.3357182,8.4799089,10.098301,11.05495,11.026906,7.4143319,9.5,10.607932
45,9,1985,40775.809,9.3482323,8.4950294,10.102621,11.08105,11.061375,7.4444823,8.1000004,10.615845
45,9,1986,41136.359,9.3705931,8.5257483,10.100506,11.097922,11.114803,7.4786782,8.1999998,10.624648
46,5,1970,6482.8701,8.3062553,6.3878555,7.5170698,10.098654,9.8016205,6.2470751,6.0999999,8.7769184
46,5,1971,7051.1699,8.3982906,6.3512349,7.6199646,10.139064,9.8221693,6.253829,6.5,8.8609486
46,5,1972,7652.54,8.5045919,6.3425264,7.6717849,10.173604,9.8685856,6.2924948,6.5,8.9427929
46,5,1973,8245.21,8.6160717,6.3317866,7.6794314,10.211976,9.8904533,6.33079,5.6999998,9.0173874
46,5,1974,8735.9502,8.7033453,6.3136024,7.6782708,10.256205,9.8543501,6.3498383,5.9000001,9.075202
46,5,1975,9220.6201,8.7642813,6.3196707,7.7247868,10.298604,9.8537197,6.353848,8.5,9.1291971
46,5,1976,9624.8604,8.8049717,6.3475642,7.7775621,10.388742,9.9179821,6.3907437,7.5,9.1721048
46,5,1977,9942.1504,8.8355541,6.3475294,7.8227291,10.417763,9.9614258,6.4160786,7.0999999,9.2045383
46,5,1978,10115.55,8.8498049,6.3595567,7.8495307,10.452272,10.000433,6.4506283,6.1999998,9.2218294
46,5,1979,10457.33,8.8703299,6.3940253,7.9162421,10.488949,10.025352,6.4901161,6.6999998,9.2550583
46,5,1980,10705.18,8.8893194,6.4093194,7.9528365,10.525475,10.014537,6.470645,7.9000001,9.2784834
46,5,1981,10943.56,8.9093456,6.4563928,7.9745226,10.453956,10.001204,6.443336,11,9.3005066
46,5,1982,11059.62,8.922966,6.5314021,7.9624019,10.477401,9.9697437,6.4098458,14,9.3110561
46,5,1983,11078.85,8.9294338,6.6283193,7.9271946,10.489404,9.9437656,6.3669858,18,9.3127928
46,5,1984,11072.89,8.9308538,6.6956258,7.9018583,10.493167,9.981143,6.3912468,15,9.3122549
46,5,1985,11000.7,8.9283371,6.7116065,7.8770556,10.506421,9.9817905,6.392252,13,9.3057146
46,5,1986,10984.38,8.9286394,6.7262454,7.8653336,10.485193,9.9852982,6.3927541,12,9.3042297
47,3,1970,23565.08,9.1788578,8.2860575,9.2009811,10.57926,10.721085,7.3332844,3.9000001,10.067521
47,3,1971,24271.67,9.2005949,8.2909946,9.2477188,10.618408,10.747315,7.3300118,4.5,10.097065
47,3,1972,24747.061,9.2144346,8.2928715,9.2790022,10.651619,10.797103,7.3656864,4.1999998,10.116462
47,3,1973,25226.91,9.2315159,8.3133621,9.2997141,10.686899,10.86019,7.4148741,4.0999999,10.135667
47,3,1974,25539.33,9.2515192,8.3357477,9.3009701,10.73497,10.855724,7.4403815,4.5999999,10.147975
47,3,1975,25799.34,9.2593946,8.3640842,9.3062315,10.777874,10.838207,7.4246426,6.9000001,10.158104
47,3,1976,25842.141,9.2589817,8.3802223,9.3041697,10.796968,10.894013,7.4535041,5.5999999,10.159761
47,3,1977,25945.01,9.2642918,8.3897343,9.3046532,10.821573,10.951771,7.4949307,4.9000001,10.163734
47,3,1978,25858.17,9.2667408,8.3929787,9.2930269,10.848753,11.000566,7.5427437,5.0999999,10.160382
47,3,1979,25885.939,9.2652149,8.412035,9.2892389,10.885305,11.02986,7.580802,4.5,10.161455
47,3,1980,25894.16,9.267972,8.4134293,9.2867193,10.924234,11.006341,7.5694633,7.1999998,10.161773
47,3,1981,25984.74,9.2730503,8.4307718,9.2828026,10.913551,11.015592,7.5617456,7.8000002,10.165265
47,3,1982,26034.631,9.2785282,8.4485006,9.2743378,10.937784,10.994706,7.5319276,11,10.167183
47,3,1983,26289.52,9.2913523,8.4741755,9.2738981,10.94927,11.019498,7.5308018,10,10.176926
47,3,1984,26225.891,9.2901525,8.5084991,9.2532396,10.9585,11.08921,7.5751743,7.3000002,10.174502
47,3,1985,26304.98,9.293973,8.5448961,9.2391453,10.983678,11.119424,7.5924168,7.1999998,10.177513
47,3,1986,26400.6,9.2917986,8.574069,9.23594,11.006119,11.15869,7.6127815,7,10.181142
48,8,1970,3674.01,7.899621,5.6431475,6.5445018,9.568696,8.9776516,4.6849051,4.5,8.2090387
48,8,1971,3701.9099,7.9145045,5.6169167,6.5369668,9.5790815,8.9231911,4.7095304,4.5,8.2166042
48,8,1972,3701.9099,7.9233155,5.6009374,6.5077553,9.5876656,8.9627762,4.7647347,4,8.2166042
48,8,1973,3722.9299,7.9321613,5.5676956,6.5156898,9.6115522,8.9955368,4.8370752,3.5,8.2222662
48,8,1974,3732.0901,7.9390163,5.5548568,6.505784,9.6346207,9.0860233,4.9163246,3.5999999,8.2247238
48,8,1975,3772.46,7.9361849,5.5711269,6.5695658,9.659503,9.0992975,4.9836068,4.1999998,8.2354822
48,8,1976,3884.01,7.9389019,5.6111188,6.6924186,9.8801918,9.1112928,5.0530562,4.0999999,8.2646236
48,8,1977,4037.03,7.9718933,5.6755204,6.7417479,9.9023705,9.1879921,5.1387353,3.5999999,8.3032646
48,8,1978,4115.6099,7.97963,5.68606,6.8024392,9.9407949,9.3090992,5.2332454,3.3,8.3225422
48,8,1979,4268.71,7.9897399,5.7477036,6.9124541,9.98246,9.3916616,5.3018112,2.8,8.359067
48,8,1980,4399.6899,7.9994202,5.8232236,6.9869361,10.026953,9.4747791,5.3480597,4,8.3892889
48,8,1981,4572.6699,8.0082388,5.9380374,7.0799088,10.178472,9.526391,5.4094114,4.0999999,8.4278526
48,8,1982,4731.98,8.0263796,6.0123205,7.1411657,10.230088,9.4770031,5.3831182,5.8000002,8.4620991
48,8,1983,4950.8198,8.0455818,6.0993991,7.2336359,10.260689,9.3861408,5.31074,8.3999996,8.507308
48,8,1984,5184.73,8.0695553,6.1666145,7.321506,10.26795,9.3987265,5.3195896,6.3000002,8.5534735
48,8,1985,5448.3799,8.100441,6.2596006,7.395998,10.286262,9.3944941,5.3322353,7.0999999,8.6030731
48,8,1986,5700.4102,8.131813,6.337852,7.458117,10.207677,9.2937622,5.279644,9,8.6482935
